region;fagutdanning;alder;sektor;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
K.3005 Drammen;Sykepleier;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3005 Drammen;Lege uten spesialitet;Alle aldre;Kommuneforvaltningen;43.0;43.0;43.0;43.0;43.0;43.0;46.0;43.0;38.0;53.0;51.0;55.0;43.0;41.0;20.0
K.3005 Drammen;Lege uten spesialitet;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3005 Drammen;Lege uten spesialitet;Alle aldre;Statsforvaltningen;141.0;165.0;160.0;171.0;186.0;194.0;215.0;211.0;224.0;221.0;223.0;220.0;247.0;252.0;257.0
K.3005 Drammen;Lege uten spesialitet;Alle aldre;Privat sektor og offentlige foretak;41.0;41.0;39.0;42.0;41.0;41.0;40.0;45.0;50.0;45.0;36.0;33.0;41.0;41.0;45.0
K.3005 Drammen;Lege uten spesialitet;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3005 Drammen;Lege med spesialitet;Alle aldre;Kommuneforvaltningen;5.5;5.5;5.5;5.5;5.5;5.5;5.5;3.0;6.0;9.0;3.0;11.0;9.0;5.0;3.0
K.3005 Drammen;Lege med spesialitet;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3005 Drammen;Lege med spesialitet;Alle aldre;Statsforvaltningen;151.0;162.0;170.0;204.0;220.0;222.0;236.0;246.0;251.0;271.0;293.0;307.0;322.0;337.0;350.0
K.3005 Drammen;Lege med spesialitet;Alle aldre;Privat sektor og offentlige foretak;81.0;76.0;74.0;72.0;74.0;81.0;81.0;77.0;84.0;83.0;97.0;97.0;81.0;81.0;119.0
K.3005 Drammen;Lege med spesialitet;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3006 Kongsberg;Hjelpepleier;Alle aldre;Kommuneforvaltningen;331.0;329.0;324.0;303.0;296.0;280.0;260.0;258.0;255.0;237.0;222.0;206.0;191.0;177.0;168.0
K.3006 Kongsberg;Hjelpepleier;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3006 Kongsberg;Hjelpepleier;Alle aldre;Statsforvaltningen;84.0;83.0;75.0;75.0;62.0;60.0;56.0;57.0;50.0;46.0;46.0;44.0;57.0;57.0;42.0
K.3006 Kongsberg;Hjelpepleier;Alle aldre;Privat sektor og offentlige foretak;22.0;21.0;23.0;32.0;29.0;29.0;27.0;19.0;23.0;19.0;26.0;23.0;20.0;22.0;19.0
K.3006 Kongsberg;Hjelpepleier;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3006 Kongsberg;Helsefagarbeider;Alle aldre;Kommuneforvaltningen;0.0;0.0;4.0;24.0;32.0;50.0;63.0;82.0;105.0;115.0;128.0;144.0;150.0;169.0;184.0
K.3006 Kongsberg;Helsefagarbeider;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3006 Kongsberg;Helsefagarbeider;Alle aldre;Statsforvaltningen;0.0;0.0;0.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;6.0;3.0;3.0;12.0
K.3006 Kongsberg;Helsefagarbeider;Alle aldre;Privat sektor og offentlige foretak;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;4.0;6.0
K.3006 Kongsberg;Helsefagarbeider;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3006 Kongsberg;Omsorgsarbeider;Alle aldre;Kommuneforvaltningen;50.0;51.0;54.0;54.0;50.0;48.0;46.0;43.0;36.0;36.0;30.0;32.0;26.0;24.0;21.0
K.3006 Kongsberg;Omsorgsarbeider;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3006 Kongsberg;Omsorgsarbeider;Alle aldre;Statsforvaltningen;1.5;1.5;1.5;1.5;1.5;1.5;1.5;0.0;3.0;0.0;3.0;0.0;1.5;1.5;3.0
K.3006 Kongsberg;Omsorgsarbeider;Alle aldre;Privat sektor og offentlige foretak;7.0;8.0;8.0;7.0;6.0;6.0;9.0;6.0;5.0;6.0;6.0;6.0;6.0;6.0;6.0
K.3006 Kongsberg;Omsorgsarbeider;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3006 Kongsberg;Sykepleier;Alle aldre;Kommuneforvaltningen;116.0;118.0;133.0;141.0;153.0;160.0;169.0;167.0;178.0;179.0;189.0;194.0;200.0;212.0;220.0
K.3006 Kongsberg;Sykepleier;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3006 Kongsberg;Sykepleier;Alle aldre;Statsforvaltningen;236.0;238.0;237.0;235.0;226.0;222.0;218.0;236.0;225.0;222.0;222.0;238.0;235.0;235.0;242.0
K.3006 Kongsberg;Sykepleier;Alle aldre;Privat sektor og offentlige foretak;13.0;9.0;9.0;12.0;16.0;16.0;16.0;14.0;14.0;17.0;16.0;15.0;12.0;16.0;14.0
K.3006 Kongsberg;Sykepleier;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3006 Kongsberg;Lege uten spesialitet;Alle aldre;Kommuneforvaltningen;5.0;6.0;5.0;3.0;7.0;8.0;7.0;6.0;6.0;11.0;10.0;8.0;10.0;15.0;16.0
K.3006 Kongsberg;Lege uten spesialitet;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3006 Kongsberg;Lege uten spesialitet;Alle aldre;Statsforvaltningen;35.0;36.0;33.0;36.0;31.0;28.0;30.0;36.0;38.0;34.0;30.0;33.0;34.0;34.0;35.0
K.3006 Kongsberg;Lege uten spesialitet;Alle aldre;Privat sektor og offentlige foretak;13.0;10.0;12.0;12.0;12.0;12.0;13.0;12.0;13.0;14.0;10.0;15.0;15.0;6.0;8.0
K.3006 Kongsberg;Lege uten spesialitet;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3006 Kongsberg;Lege med spesialitet;Alle aldre;Kommuneforvaltningen;3.0;3.0;3.0;3.0;3.0;3.0;3.0;0.0;3.0;3.0;3.0;3.0;4.0;11.0;7.0
K.3006 Kongsberg;Lege med spesialitet;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3006 Kongsberg;Lege med spesialitet;Alle aldre;Statsforvaltningen;29.0;32.0;33.0;31.0;29.0;35.0;37.0;37.0;38.0;39.0;39.0;38.0;37.0;37.0;41.0
K.3006 Kongsberg;Lege med spesialitet;Alle aldre;Privat sektor og offentlige foretak;21.0;24.0;24.0;21.0;23.0;22.0;19.0;21.0;23.0;26.0;27.0;28.0;27.0;31.0;30.0
K.3006 Kongsberg;Lege med spesialitet;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3007 Ringerike;Hjelpepleier;Alle aldre;Kommuneforvaltningen;461.0;453.0;443.0;416.0;384.0;379.0;362.0;331.0;307.0;303.0;292.0;274.0;240.0;225.0;212.0
K.3007 Ringerike;Hjelpepleier;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3007 Ringerike;Hjelpepleier;Alle aldre;Statsforvaltningen;79.0;72.0;71.0;66.0;62.0;63.0;62.0;55.0;52.0;51.0;49.0;45.0;39.0;38.0;37.0
K.3007 Ringerike;Hjelpepleier;Alle aldre;Privat sektor og offentlige foretak;28.0;30.0;27.0;27.0;28.0;28.0;24.0;26.0;25.0;30.0;26.0;24.0;27.0;27.0;25.0
K.3007 Ringerike;Hjelpepleier;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3007 Ringerike;Helsefagarbeider;Alle aldre;Kommuneforvaltningen;0.0;133.5;8.0;30.0;46.0;96.0;123.0;129.0;138.0;152.0;187.0;202.0;198.0;220.0;239.0
K.3007 Ringerike;Helsefagarbeider;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3007 Ringerike;Helsefagarbeider;Alle aldre;Statsforvaltningen;0.0;0.0;0.0;3.0;0.0;0.0;3.0;0.0;3.0;5.0;7.0;11.0;13.0;15.0;18.0
K.3007 Ringerike;Helsefagarbeider;Alle aldre;Privat sektor og offentlige foretak;0.0;0.0;0.0;3.0;3.0;3.0;0.0;3.0;3.0;6.0;10.0;6.0;3.0;3.0;18.0
K.3007 Ringerike;Helsefagarbeider;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3007 Ringerike;Omsorgsarbeider;Alle aldre;Kommuneforvaltningen;70.0;67.0;70.0;70.0;65.0;27.0;27.0;27.0;27.0;21.0;16.0;15.0;15.0;16.0;13.0
K.3007 Ringerike;Omsorgsarbeider;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0
K.3007 Ringerike;Omsorgsarbeider;Alle aldre;Statsforvaltningen;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;3.0;0.0;0.0
K.3007 Ringerike;Omsorgsarbeider;Alle aldre;Privat sektor og offentlige foretak;4.0;4.0;5.0;7.0;5.0;4.0;5.0;3.0;0.0;0.0;0.0;0.0;4.0;4.0;0.0
K.3007 Ringerike;Omsorgsarbeider;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3007 Ringerike;Sykepleier;Alle aldre;Kommuneforvaltningen;157.0;157.0;165.0;153.0;160.0;156.0;166.0;155.0;173.0;172.0;189.0;195.0;195.0;217.0;211.0
K.3007 Ringerike;Sykepleier;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3007 Ringerike;Sykepleier;Alle aldre;Statsforvaltningen;307.0;316.0;307.0;294.0;299.0;315.0;333.0;345.0;334.0;353.0;345.0;353.0;348.0;366.0;353.0
K.3007 Ringerike;Sykepleier;Alle aldre;Privat sektor og offentlige foretak;18.0;23.0;19.0;25.0;25.0;23.0;24.0;22.0;33.0;35.0;35.0;44.0;25.0;25.0;50.0
K.3007 Ringerike;Sykepleier;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3007 Ringerike;Lege uten spesialitet;Alle aldre;Kommuneforvaltningen;9.0;9.0;9.0;9.0;3.0;4.0;5.0;5.0;5.0;9.0;11.0;10.0;12.0;11.0;9.0
K.3007 Ringerike;Lege uten spesialitet;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3007 Ringerike;Lege uten spesialitet;Alle aldre;Statsforvaltningen;42.0;49.0;46.0;49.0;57.0;61.0;63.0;63.0;69.0;65.0;62.0;74.0;79.0;80.0;99.0
K.3007 Ringerike;Lege uten spesialitet;Alle aldre;Privat sektor og offentlige foretak;14.0;17.0;13.0;15.0;12.0;14.0;19.0;15.0;14.0;15.0;15.0;16.0;15.0;15.0;16.0
K.3007 Ringerike;Lege uten spesialitet;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3007 Ringerike;Lege med spesialitet;Alle aldre;Kommuneforvaltningen;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;3.0;0.0
K.3007 Ringerike;Lege med spesialitet;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3007 Ringerike;Lege med spesialitet;Alle aldre;Statsforvaltningen;49.0;51.0;42.0;42.0;42.0;44.0;42.0;58.0;56.0;62.0;63.0;56.0;57.0;56.0;52.0
K.3007 Ringerike;Lege med spesialitet;Alle aldre;Privat sektor og offentlige foretak;23.0;18.0;21.0;23.0;23.0;22.0;22.0;13.0;15.0;22.0;20.0;17.0;22.0;22.0;26.0
K.3007 Ringerike;Lege med spesialitet;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3014 Indre Østfold;Hjelpepleier;Alle aldre;Kommuneforvaltningen;440.0;427.0;418.0;408.0;381.0;383.0;375.0;346.0;315.0;297.0;264.0;247.0;218.0;207.0;193.0
K.3014 Indre Østfold;Hjelpepleier;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3014 Indre Østfold;Hjelpepleier;Alle aldre;Statsforvaltningen;24.0;21.0;24.0;20.0;18.0;15.0;12.0;10.0;7.0;0.0;0.0;3.0;3.0;0.0;3.0
K.3014 Indre Østfold;Hjelpepleier;Alle aldre;Privat sektor og offentlige foretak;37.0;34.0;44.0;34.0;34.0;34.0;34.0;34.0;34.0;29.0;27.0;32.0;34.0;29.0;34.0
K.3014 Indre Østfold;Hjelpepleier;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3014 Indre Østfold;Helsefagarbeider;Alle aldre;Kommuneforvaltningen;0.0;205.0;205.0;26.0;41.0;83.0;127.0;168.0;205.0;244.0;263.0;302.0;324.0;346.0;362.0
K.3014 Indre Østfold;Helsefagarbeider;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3014 Indre Østfold;Helsefagarbeider;Alle aldre;Statsforvaltningen;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3014 Indre Østfold;Helsefagarbeider;Alle aldre;Privat sektor og offentlige foretak;0.0;0.0;0.0;6.0;6.0;6.0;6.0;3.0;6.0;6.0;6.0;11.0;14.0;20.0;23.0
K.3014 Indre Østfold;Helsefagarbeider;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3014 Indre Østfold;Omsorgsarbeider;Alle aldre;Kommuneforvaltningen;112.0;112.0;108.0;105.0;99.0;77.0;64.0;59.0;54.0;49.0;44.0;38.0;33.0;34.0;30.0
K.3014 Indre Østfold;Omsorgsarbeider;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3014 Indre Østfold;Omsorgsarbeider;Alle aldre;Statsforvaltningen;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3014 Indre Østfold;Omsorgsarbeider;Alle aldre;Privat sektor og offentlige foretak;5.5;5.5;5.5;5.5;5.5;5.5;5.5;3.0;9.0;6.0;9.0;3.0;6.0;5.0;5.0
K.3014 Indre Østfold;Omsorgsarbeider;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3014 Indre Østfold;Sykepleier;Alle aldre;Kommuneforvaltningen;209.0;204.0;218.0;225.0;237.0;266.0;299.0;297.0;307.0;305.0;311.0;328.0;301.0;318.0;305.0
K.3014 Indre Østfold;Sykepleier;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3014 Indre Østfold;Sykepleier;Alle aldre;Statsforvaltningen;54.0;41.0;54.0;57.0;48.0;47.0;39.0;24.0;23.0;13.0;16.0;15.0;17.0;20.0;21.0
K.3014 Indre Østfold;Sykepleier;Alle aldre;Privat sektor og offentlige foretak;57.0;57.0;57.0;57.0;63.0;57.0;57.0;52.0;52.0;53.0;56.0;63.0;57.0;58.0;69.0
K.3014 Indre Østfold;Sykepleier;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3014 Indre Østfold;Lege uten spesialitet;Alle aldre;Kommuneforvaltningen;10.0;10.0;10.0;10.0;10.0;10.0;10.0;14.0;8.0;12.0;19.0;13.0;3.0;3.0;4.0
K.3014 Indre Østfold;Lege uten spesialitet;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3014 Indre Østfold;Lege uten spesialitet;Alle aldre;Statsforvaltningen;7.0;3.0;3.0;0.0;3.0;4.0;4.0;0.0;3.0;0.0;0.0;3.0;0.0;4.0;4.0
K.3014 Indre Østfold;Lege uten spesialitet;Alle aldre;Privat sektor og offentlige foretak;16.0;16.0;16.0;16.0;16.0;16.0;16.0;17.0;22.0;16.0;18.0;13.0;13.0;16.0;13.0
K.3014 Indre Østfold;Lege uten spesialitet;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3014 Indre Østfold;Lege med spesialitet;Alle aldre;Kommuneforvaltningen;3.0;3.0;3.0;3.0;3.0;3.0;3.0;0.0;0.0;3.0;9.0;6.0;0.0;3.0;3.0
K.3014 Indre Østfold;Lege med spesialitet;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3014 Indre Østfold;Lege med spesialitet;Alle aldre;Statsforvaltningen;9.0;11.0;12.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;6.0;3.0;7.0;0.0;0.0
K.3014 Indre Østfold;Lege med spesialitet;Alle aldre;Privat sektor og offentlige foretak;23.5;23.5;23.5;23.5;23.5;23.5;23.5;16.0;19.0;18.0;22.0;28.0;27.0;25.0;27.0
K.3014 Indre Østfold;Lege med spesialitet;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3020 Nordre Follo;Hjelpepleier;Alle aldre;Kommuneforvaltningen;302.0;329.0;340.0;361.0;366.0;353.0;335.0;330.0;316.0;298.0;288.0;256.0;224.0;211.0;198.0
K.3020 Nordre Follo;Hjelpepleier;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3020 Nordre Follo;Hjelpepleier;Alle aldre;Statsforvaltningen;24.0;37.0;33.0;41.0;34.0;34.0;36.0;28.0;28.0;20.0;18.0;16.0;28.0;28.0;16.0
K.3020 Nordre Follo;Hjelpepleier;Alle aldre;Privat sektor og offentlige foretak;53.0;50.0;46.0;14.0;13.0;14.0;16.0;17.0;14.0;13.0;16.0;18.0;17.0;16.0;16.0
K.3020 Nordre Follo;Hjelpepleier;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3020 Nordre Follo;Helsefagarbeider;Alle aldre;Kommuneforvaltningen;0.0;0.0;9.0;25.0;50.0;87.0;115.0;143.0;160.0;191.0;217.0;241.0;265.0;297.0;319.0
K.3020 Nordre Follo;Helsefagarbeider;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3020 Nordre Follo;Helsefagarbeider;Alle aldre;Statsforvaltningen;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0
K.3020 Nordre Follo;Helsefagarbeider;Alle aldre;Privat sektor og offentlige foretak;0.0;0.0;3.0;0.0;0.0;3.0;0.0;4.0;3.0;3.0;4.0;3.0;3.0;5.0;3.0
K.3020 Nordre Follo;Helsefagarbeider;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3020 Nordre Follo;Omsorgsarbeider;Alle aldre;Kommuneforvaltningen;58.0;56.0;62.0;67.0;67.0;53.0;44.0;37.0;31.0;26.0;22.0;21.0;21.0;20.0;20.0
K.3020 Nordre Follo;Omsorgsarbeider;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3020 Nordre Follo;Omsorgsarbeider;Alle aldre;Statsforvaltningen;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3020 Nordre Follo;Omsorgsarbeider;Alle aldre;Privat sektor og offentlige foretak;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;3.0;0.0;0.0;0.0
K.3020 Nordre Follo;Omsorgsarbeider;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3020 Nordre Follo;Sykepleier;Alle aldre;Kommuneforvaltningen;245.0;236.0;259.0;286.0;323.0;341.0;340.0;361.0;424.0;458.0;471.0;451.0;380.0;397.0;408.0
K.3020 Nordre Follo;Sykepleier;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3020 Nordre Follo;Sykepleier;Alle aldre;Statsforvaltningen;60.0;129.0;134.0;173.0;132.0;137.0;145.0;152.0;124.0;103.0;104.0;100.0;129.0;129.0;99.0
K.3020 Nordre Follo;Sykepleier;Alle aldre;Privat sektor og offentlige foretak;40.0;52.0;33.0;20.0;19.0;16.0;20.0;23.0;21.0;22.0;28.0;21.0;20.0;17.0;21.0
K.3020 Nordre Follo;Sykepleier;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3020 Nordre Follo;Lege uten spesialitet;Alle aldre;Kommuneforvaltningen;13.0;18.5;9.0;10.0;13.0;14.0;15.0;17.0;29.0;22.0;27.0;32.0;24.0;20.0;21.0
K.3020 Nordre Follo;Lege uten spesialitet;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3020 Nordre Follo;Lege uten spesialitet;Alle aldre;Statsforvaltningen;5.0;9.0;12.0;7.0;7.0;9.0;3.0;4.0;3.0;4.0;12.0;12.0;7.0;7.0;19.0
K.3020 Nordre Follo;Lege uten spesialitet;Alle aldre;Privat sektor og offentlige foretak;25.0;25.0;20.0;19.0;21.0;20.0;18.0;17.0;9.0;16.0;17.0;16.0;17.0;20.0;18.5
K.3020 Nordre Follo;Lege uten spesialitet;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3020 Nordre Follo;Lege med spesialitet;Alle aldre;Kommuneforvaltningen;3.0;3.0;3.0;3.0;3.0;3.0;0.0;6.0;6.0;3.0;3.0;7.0;3.0;3.0;3.0
K.3020 Nordre Follo;Lege med spesialitet;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3020 Nordre Follo;Lege med spesialitet;Alle aldre;Statsforvaltningen;10.0;16.0;13.0;18.0;14.0;13.0;15.0;16.0;13.0;15.0;17.0;17.0;15.0;15.0;19.0
K.3020 Nordre Follo;Lege med spesialitet;Alle aldre;Privat sektor og offentlige foretak;48.0;43.0;44.0;47.0;50.0;48.0;51.0;45.0;49.0;44.0;53.0;50.0;50.0;50.0;48.5
K.3020 Nordre Follo;Lege med spesialitet;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3024 Bærum;Hjelpepleier;Alle aldre;Kommuneforvaltningen;742.0;765.0;765.0;710.0;696.0;658.0;617.0;582.0;529.0;501.0;453.0;427.0;393.0;380.0;344.0
K.3024 Bærum;Hjelpepleier;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3024 Bærum;Hjelpepleier;Alle aldre;Statsforvaltningen;155.0;140.0;125.0;126.0;123.0;108.0;103.0;100.0;101.0;87.0;67.0;61.0;103.0;103.0;54.0
K.3024 Bærum;Hjelpepleier;Alle aldre;Privat sektor og offentlige foretak;107.0;116.0;120.0;113.0;100.0;94.0;92.0;98.0;87.0;89.0;88.0;80.0;80.0;82.0;64.0
K.3024 Bærum;Hjelpepleier;Alle aldre;Uoppgitt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K.3024 Bærum;Helsefagarbeider;Alle aldre;Kommuneforvaltningen;0.0;10.0;36.0;103.0;159.0;254.0;332.0;402.0;456.0;465.0;476.0;532.0;588.0;635.0;705.0
K.3024 Bærum;Helsefagarbeider;Alle aldre;Fylkeskommunal forvaltning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
